time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,east,north,up,horiz,three_d
2026-04-27T19:12:30,-2148744.5971,4426641.1176,4044656.0234,39.60860152,115.89249144,87.5815,1.7267,9,1.546,1.754,-0.1042,0.2596,-0.0598,0.2797,0.2860
2026-04-27T19:13:00,-2148744.0756,4426640.6967,4044655.7825,39.60860333,115.89248812,86.9609,1.1295,9,1.548,1.755,-0.3896,0.4606,-0.6805,0.6033,0.9094
2026-04-27T19:13:30,-2148743.9229,4426640.6763,4044655.5266,39.60860204,115.89248662,86.7322,0.9947,9,1.549,1.757,-0.5181,0.3177,-0.9092,0.6077,1.0936
2026-04-27T19:14:00,-2148744.7694,4426641.3185,4044656.2055,39.60860131,115.89249223,87.8949,1.8518,9,1.550,1.758,-0.0370,0.2367,0.2536,0.2396,0.3489
2026-04-27T19:14:30,-2148744.4113,4426641.2059,4044656.2781,39.60860330,115.89248905,87.7426,1.6775,9,1.551,1.759,-0.3100,0.4569,0.1013,0.5522,0.5614
2026-04-27T19:15:00,-2148744.3419,4426640.4468,4044656.4391,39.60860851,115.89249218,87.2958,1.5294,9,1.552,1.760,-0.0409,1.0357,-0.3456,1.0365,1.0926
2026-04-27T19:15:30,-2148744.3104,4426641.2464,4044655.8072,39.60860007,115.89248778,87.4366,1.4176,9,1.553,1.762,-0.4185,0.0990,-0.2047,0.4300,0.4763
2026-04-27T19:16:00,-2148743.9953,4426641.0701,4044656.1204,39.60860395,115.89248538,87.4080,1.5465,9,1.554,1.763,-0.6249,0.5291,-0.2334,0.8189,0.8515
2026-04-27T19:16:30,-2148744.2052,4426641.1369,4044656.3748,39.60860484,115.89248724,87.6871,1.8594,9,1.555,1.764,-0.4653,0.6284,0.0458,0.7819,0.7832
2026-04-27T19:17:00,-2148743.7917,4426640.7432,4044655.8352,39.60860417,115.89248491,86.9311,1.0437,9,1.555,1.765,-0.6653,0.5536,-0.7102,0.8655,1.1196
2026-04-27T19:17:30,-2148744.5232,4426640.9673,4044656.4617,39.60860552,115.89249143,87.7319,1.5882,9,1.556,1.765,-0.1051,0.7041,0.0906,0.7119,0.7177
2026-04-27T19:18:00,-2148744.2037,4426640.6582,4044656.4222,39.60860765,115.89248966,87.3851,1.3036,9,1.557,1.766,-0.2575,0.9399,-0.2562,0.9745,1.0077
2026-04-27T19:18:30,-2148744.5882,4426641.0412,4044656.1020,39.60860248,115.89249174,87.5757,1.5715,9,1.557,1.767,-0.0789,0.3665,-0.0656,0.3749,0.3806
2026-04-27T19:19:00,-2148744.2785,4426641.0044,4044656.1546,39.60860381,115.89248868,87.4795,1.4711,9,1.558,1.767,-0.3414,0.5143,-0.1618,0.6173,0.6382
2026-04-27T19:19:30,-2148744.7393,4426641.1558,4044656.2509,39.60860254,115.89249274,87.8009,1.6348,9,1.558,1.768,0.0070,0.3734,0.1595,0.3734,0.4061
2026-04-27T19:20:00,-2148745.0391,4426641.5642,4044656.8633,39.60860393,115.89249380,88.5753,2.1906,9,1.559,1.768,0.0983,0.5275,0.9340,0.5366,1.0771
2026-04-27T19:20:30,-2148744.7855,4426641.8774,4044656.9814,39.60860377,115.89248955,88.7823,2.2539,9,1.559,1.769,-0.2666,0.5095,1.1409,0.5750,1.2776
2026-04-27T19:21:00,-2148744.6649,4426641.1498,4044656.4902,39.60860442,115.89249199,87.9243,1.5616,9,1.559,1.769,-0.0574,0.5819,0.2830,0.5847,0.6496
2026-04-27T19:21:30,-2148744.3668,4426641.1796,4044656.7011,39.60860648,115.89248871,87.9791,1.7106,9,1.559,1.769,-0.3385,0.8103,0.3377,0.8782,0.9409
2026-04-27T19:22:00,-2148744.3540,4426641.1655,4044655.9919,39.60860166,115.89248865,87.5129,1.3242,9,1.559,1.769,-0.3438,0.2755,-0.1285,0.4406,0.4590
2026-04-27T19:22:30,-2148744.3102,4426641.5976,4044656.2537,39.60860136,115.89248600,87.9646,1.7091,9,1.559,1.769,-0.5720,0.2416,0.3232,0.6209,0.7000
2026-04-27T19:23:00,-2148744.0870,4426640.8177,4044655.9139,39.60860359,115.89248762,87.1323,1.1152,9,1.559,1.769,-0.4323,0.4893,-0.5091,0.6529,0.8279
2026-04-27T19:23:30,-2148744.0459,4426641.2987,4044656.1694,39.60860298,115.89248475,87.6147,1.3341,9,1.559,1.769,-0.6792,0.4217,-0.0266,0.7995,0.7999
2026-04-27T19:24:00,-2148744.6464,4426641.3957,4044656.5399,39.60860354,115.89249054,88.1202,1.8909,9,1.559,1.769,-0.1813,0.4843,0.4788,0.5171,0.7048
2026-04-27T19:24:30,-2148744.0640,4426641.1257,4044656.2917,39.60860468,115.89248582,87.5789,1.3529,9,1.559,1.768,-0.5874,0.6101,-0.0624,0.8469,0.8492
2026-04-27T19:25:00,-2148744.2534,4426640.5094,4044655.4459,39.60860152,115.89249093,86.6762,0.6645,9,1.559,1.768,-0.1479,0.2592,-0.9651,0.2984,1.0102
2026-04-27T19:25:30,-2148744.3353,4426641.1581,4044656.1593,39.60860291,115.89248849,87.6082,1.5246,9,1.558,1.768,-0.3575,0.4140,-0.0332,0.5469,0.5480
2026-04-27T19:26:00,-2148744.1197,4426640.5374,4044656.3446,39.60860794,115.89248939,87.2236,1.1199,9,1.558,1.767,-0.2804,0.9727,-0.4177,1.0123,1.0951
2026-04-27T19:26:30,-2148744.3012,4426640.8336,4044656.1031,39.60860428,115.89248979,87.3360,1.2372,9,1.557,1.766,-0.2465,0.5663,-0.3054,0.6176,0.6889
2026-04-27T19:27:00,-2148744.3525,4426640.8796,4044656.4342,39.60860621,115.89249009,87.5962,1.4562,9,1.557,1.766,-0.2204,0.7807,-0.0451,0.8113,0.8125
2026-04-27T19:27:30,-2148744.3289,4426641.1301,4044656.3163,39.60860416,115.89248857,87.6868,1.3445,9,1.556,1.765,-0.3510,0.5528,0.0454,0.6548,0.6564
2026-04-27T19:28:00,-2148744.2773,4426641.2727,4044656.4439,39.60860444,115.89248730,87.8495,1.5418,9,1.556,1.764,-0.4597,0.5836,0.2082,0.7429,0.7715
2026-04-27T19:28:30,-2148744.0647,4426641.1290,4044656.6619,39.60860723,115.89248581,87.8174,1.4856,9,1.555,1.763,-0.5882,0.8932,0.1760,1.0695,1.0839
2026-04-27T19:29:00,-2148744.3442,4426641.1380,4044656.7731,39.60860725,115.89248869,87.9885,1.6726,9,1.554,1.762,-0.3407,0.8959,0.3472,0.9585,1.0194
2026-04-27T19:29:30,-2148744.4428,4426640.6521,4044656.0798,39.60860470,115.89249219,87.2429,0.9783,9,1.553,1.761,-0.0398,0.6130,-0.3984,0.6143,0.7321
2026-04-27T19:30:00,-2148744.3206,4426641.1050,4044655.9975,39.60860210,115.89248861,87.4633,1.1973,9,1.552,1.759,-0.3475,0.3239,-0.1781,0.4750,0.5073
2026-04-27T19:30:30,-2148744.4337,4426640.6239,4044655.9456,39.60860394,115.89249224,87.1348,0.9701,9,1.551,1.758,-0.0357,0.5283,-0.5065,0.5295,0.7328
2026-04-27T19:31:00,-2148744.2755,4426641.1349,4044656.1601,39.60860319,115.89248799,87.5725,1.3154,9,1.550,1.757,-0.4011,0.4446,-0.0688,0.5988,0.6027
2026-04-27T19:31:30,-2148744.3502,4426640.6612,4044655.7130,39.60860234,115.89249118,86.9843,1.0528,9,1.549,1.755,-0.1271,0.3510,-0.6571,0.3733,0.7557
2026-04-27T19:32:00,-2148744.2702,4426640.9119,4044656.0785,39.60860378,115.89248906,87.3641,1.1551,9,1.548,1.754,-0.3085,0.5111,-0.2772,0.5969,0.6582
2026-04-27T19:32:30,-2148744.4836,4426641.0157,4044656.2455,39.60860387,115.89249077,87.6143,1.5387,9,1.547,1.752,-0.1619,0.5208,-0.0270,0.5454,0.5461
2026-04-27T19:33:00,-2148744.2227,4426640.7561,4044656.0388,39.60860443,115.89248936,87.2149,1.1851,9,1.545,1.750,-0.2832,0.5830,-0.4264,0.6482,0.7759
2026-04-27T19:33:30,-2148744.5580,4426641.2645,4044656.5061,39.60860421,115.89249029,87.9780,1.8498,9,1.544,1.749,-0.2036,0.5581,0.3366,0.5941,0.6828
2026-04-27T19:34:00,-2148744.4948,4426641.1541,4044656.3851,39.60860410,115.89249019,87.8031,1.5072,9,1.542,1.747,-0.2122,0.5458,0.1617,0.5856,0.6076
2026-04-27T19:34:30,-2148744.3187,4426641.3179,4044656.0200,39.60860116,115.89248751,87.6246,1.4852,9,1.541,1.745,-0.4422,0.2196,-0.0168,0.4938,0.4940
2026-04-27T19:35:00,-2148744.3534,4426641.2937,4044656.1986,39.60860244,115.89248799,87.7333,1.5716,9,1.539,1.743,-0.4004,0.3614,0.0919,0.5394,0.5472
2026-04-27T19:35:30,-2148744.3561,4426640.8945,4044656.1303,39.60860402,115.89249005,87.4139,1.1834,9,1.538,1.741,-0.2237,0.5370,-0.2274,0.5818,0.6246
2026-04-27T19:36:00,-2148744.1659,4426641.1276,4044655.6676,39.60860008,115.89248687,87.2166,1.0979,9,1.536,1.739,-0.4965,0.0998,-0.4248,0.5065,0.6610
2026-04-27T19:36:30,-2148744.1966,4426640.4507,4044656.0048,39.60860584,115.89249064,86.9728,1.0018,9,1.535,1.736,-0.1733,0.7393,-0.6686,0.7594,1.0117
2026-04-27T19:37:00,-2148744.0450,4426640.5155,4044655.4565,39.60860208,115.89248872,86.6171,0.7681,9,1.533,1.734,-0.3381,0.3219,-1.0242,0.4668,1.1256
2026-04-27T19:37:30,-2148744.5568,4426641.5165,4044656.1485,39.60860043,115.89248899,87.9242,1.6786,9,1.531,1.732,-0.3148,0.1384,0.2829,0.3438,0.4452
2026-04-27T19:38:00,-2148744.2522,4426640.7481,4044656.1382,39.60860509,115.89248971,87.2826,1.3162,9,1.529,1.730,-0.2532,0.6560,-0.3587,0.7032,0.7894
2026-04-27T19:38:30,-2148744.1418,4426641.5151,4044655.7890,39.60859898,115.89248465,87.5544,1.3121,9,1.527,1.727,-0.6874,-0.0222,-0.0869,0.6878,0.6933
2026-04-27T19:39:00,-2148744.4646,4426640.6710,4044655.8383,39.60860287,115.89249233,87.1094,1.0407,9,1.525,1.725,-0.0284,0.4100,-0.5319,0.4110,0.6722
2026-04-27T19:39:30,-2148744.2433,4426640.4949,4044656.1996,39.60860685,115.89249090,87.1433,1.3313,9,1.523,1.722,-0.1506,0.8510,-0.4980,0.8643,0.9975
2026-04-27T19:40:00,-2148744.0979,4426640.3626,4044655.7676,39.60860490,115.89249005,86.7273,0.9255,9,1.521,1.719,-0.2237,0.6345,-0.9141,0.6728,1.1350
2026-04-27T19:40:30,-2148744.5531,4426640.7942,4044656.3079,39.60860528,115.89249263,87.5240,1.4660,9,1.519,1.717,-0.0027,0.6765,-0.1173,0.6765,0.6866
2026-04-27T19:41:00,-2148744.3020,4426640.6191,4044655.6644,39.60860234,115.89249089,86.9079,1.0867,9,1.517,1.714,-0.1521,0.3511,-0.7334,0.3826,0.8272
2026-04-27T19:41:30,-2148744.3693,4426640.5095,4044656.5450,39.60860885,115.89249215,87.4160,1.4363,9,1.515,1.711,-0.0437,1.0737,-0.2253,1.0746,1.0979
2026-04-27T19:42:00,-2148744.6988,4426641.4483,4044656.1733,39.60860060,115.89249083,87.9405,2.0326,9,1.513,1.709,-0.1572,0.1572,0.2992,0.2223,0.3727
2026-04-27T19:42:30,-2148744.2374,4426640.6676,4044656.4105,39.60860743,115.89248996,87.3955,1.5869,10,1.386,1.548,-0.2314,0.9161,-0.2458,0.9449,0.9763
2026-04-27T19:43:00,-2148744.5937,4426641.4210,4044656.2637,39.60860163,115.89248986,87.9439,2.0239,9,1.862,2.134,-0.2398,0.2717,0.3026,0.3624,0.4721
2026-04-27T19:43:30,-2148744.1561,4426641.5082,4044656.1893,39.60860176,115.89248484,87.8097,1.8370,9,1.864,2.137,-0.6716,0.2861,0.1683,0.7300,0.7492
2026-04-27T19:44:00,-2148744.1594,4426641.4473,4044656.2733,39.60860265,115.89248518,87.8221,1.8918,9,1.866,2.140,-0.6420,0.3849,0.1808,0.7486,0.7701
2026-04-27T19:44:30,-2148744.7698,4426642.3310,4044657.1666,39.60860275,115.89248708,89.2095,3.0510,9,1.868,2.142,-0.4788,0.3963,1.5682,0.6215,1.6868
2026-04-27T19:45:00,-2148744.0097,4426641.1829,4044656.3291,39.60860478,115.89248496,87.6241,1.7614,9,1.870,2.145,-0.6613,0.6212,-0.0173,0.9073,0.9075
2026-04-27T19:45:30,-2148744.0615,4426640.8663,4044656.4816,39.60860734,115.89248711,87.5193,1.8269,9,1.872,2.147,-0.4764,0.9058,-0.1220,1.0234,1.0307
2026-04-27T19:46:00,-2148744.3025,4426641.1165,4044656.6625,39.60860670,115.89248836,87.8892,1.9934,9,1.873,2.149,-0.3688,0.8347,0.2478,0.9125,0.9456
2026-04-27T19:46:30,-2148744.2564,4426641.6707,4044656.8946,39.60860556,115.89248506,88.4057,2.4333,9,1.875,2.151,-0.6523,0.7084,0.7643,0.9630,1.2295
2026-04-27T19:47:00,-2148744.1585,4426641.2931,4044656.5703,39.60860551,115.89248596,87.9043,2.1257,9,1.876,2.153,-0.5755,0.7024,0.2630,0.9081,0.9454
2026-04-27T19:47:30,-2148744.3633,4426642.2247,4044657.1798,39.60860441,115.89248336,89.0074,2.9495,9,1.877,2.154,-0.7980,0.5806,1.3661,0.9869,1.6853
2026-04-27T19:48:00,-2148743.7787,4426641.0145,4044656.0105,39.60860402,115.89248339,87.2266,1.7142,9,1.878,2.156,-0.7955,0.5367,-0.4148,0.9596,1.0454
2026-04-27T19:48:30,-2148744.0882,4426642.4087,4044657.0430,39.60860320,115.89247955,88.9552,2.8816,9,1.879,2.157,-1.1258,0.4463,1.3139,1.2111,1.7869
2026-04-27T19:49:00,-2148744.0360,4426641.7312,4044656.7931,39.60860510,115.89248244,88.3088,2.5445,9,1.880,2.158,-0.8770,0.6569,0.6674,1.0957,1.2830
2026-04-27T19:49:30,-2148744.8204,4426642.2569,4044656.5668,39.60859885,115.89248799,88.7927,2.9432,9,1.881,2.159,-0.4009,-0.0373,1.1513,0.4026,1.2197
2026-04-27T19:50:00,-2148744.2697,4426641.9611,4044656.8649,39.60860382,115.89248372,88.5925,2.6651,9,1.881,2.160,-0.7671,0.5153,0.9512,0.9241,1.3261
2026-04-27T19:50:30,-2148744.5072,4426641.4586,4044656.6467,39.60860431,115.89248877,88.1850,2.5346,8,1.990,2.303,-0.3341,0.5693,0.5437,0.6601,0.8552
2026-04-27T19:51:00,-2148744.4935,4426641.4277,4044656.7185,39.60860500,115.89248878,88.2048,2.5486,8,1.994,2.309,-0.3329,0.6461,0.5634,0.7269,0.9197
2026-04-27T19:51:30,-2148744.6452,4426641.8512,4044656.8207,39.60860314,115.89248822,88.6145,2.7871,8,1.999,2.315,-0.3814,0.4397,0.9731,0.5820,1.1339
2026-04-27T19:52:00,-2148745.0524,4426642.5986,4044657.1253,39.60860037,115.89248868,89.4637,3.4353,8,2.003,2.320,-0.3414,0.1323,1.8224,0.3662,1.8588
2026-04-27T19:52:30,-2148744.7715,4426642.1268,4044656.9917,39.60860259,115.89248814,88.9570,3.1572,8,2.007,2.326,-0.3881,0.3783,1.3157,0.5420,1.4230
2026-04-27T19:53:00,-2148744.9037,4426642.4206,4044657.5455,39.60860458,115.89248803,89.5582,3.4259,8,2.011,2.332,-0.3975,0.5996,1.9168,0.7194,2.0474
2026-04-27T19:53:30,-2148745.1676,4426642.7629,4044657.6021,39.60860254,115.89248905,89.9203,3.7929,8,2.015,2.337,-0.3096,0.3734,2.2790,0.4850,2.3300
2026-04-27T19:54:00,-2148744.6284,4426641.9619,4044657.0675,39.60860432,115.89248748,88.8429,3.0273,8,2.019,2.343,-0.4448,0.5710,1.2015,0.7238,1.4027
2026-04-27T19:54:30,-2148744.8961,4426641.9353,4044657.5055,39.60860683,115.89249042,89.1937,3.3434,8,2.023,2.348,-0.1923,0.8492,1.5524,0.8707,1.7799
2026-04-27T19:55:00,-2148744.8251,4426642.2395,4044657.2506,39.60860367,115.89248813,89.2182,3.2497,8,2.027,2.354,-0.3891,0.4981,1.5769,0.6321,1.6988
2026-04-27T19:55:30,-2148744.7896,4426641.8032,4044657.0537,39.60860464,115.89248997,88.7783,2.7258,8,2.031,2.359,-0.2305,0.6066,1.1370,0.6489,1.3091
2026-04-27T19:56:00,-2148745.3204,4426642.4073,4044657.3826,39.60860248,115.89249246,89.5853,3.2993,8,2.035,2.365,-0.0168,0.3657,1.9439,0.3661,1.9781
2026-04-27T19:56:30,-2148745.3199,4426642.6520,4044657.7811,39.60860398,115.89249121,90.0088,3.6112,8,2.038,2.370,-0.1240,0.5325,2.3674,0.5468,2.4297
2026-04-27T19:57:00,-2148745.2818,4426641.8958,4044656.8678,39.60860164,115.89249466,88.8896,2.7592,8,2.042,2.376,0.1719,0.2732,1.2483,0.3228,1.2893
2026-04-27T19:57:30,-2148745.1788,4426642.1653,4044657.0989,39.60860211,115.89249221,89.1891,3.0898,8,2.046,2.381,-0.0385,0.3253,1.5477,0.3276,1.5820
2026-04-27T19:58:00,-2148744.6320,4426641.7335,4044657.3595,39.60860752,115.89248868,88.8719,2.7577,8,2.050,2.386,-0.3418,0.9260,1.2306,0.9871,1.5776
2026-04-27T19:58:30,-2148745.2985,4426642.6350,4044657.4744,39.60860199,115.89249107,89.7943,3.6060,8,2.054,2.392,-0.1360,0.3120,2.1530,0.3403,2.1797
2026-04-27T19:59:00,-2148745.0771,4426642.2675,4044657.2808,39.60860310,115.89249062,89.3416,3.1677,8,2.058,2.397,-0.1746,0.4352,1.7003,0.4689,1.7638
2026-04-27T19:59:30,-2148744.8811,4426642.1993,4044657.1990,39.60860338,115.89248892,89.1763,3.2809,8,2.061,2.402,-0.3211,0.4659,1.5350,0.5658,1.6360
2026-04-27T20:00:00,-2148745.1089,4426642.0213,4044657.8207,39.60860804,115.89249221,89.5260,3.7254,8,2.065,2.407,-0.0385,0.9835,1.8846,0.9843,2.1262
2026-04-27T20:00:30,-2148744.8378,4426641.5042,4044657.2756,39.60860761,115.89249200,88.7288,2.9255,8,2.069,2.413,-0.0565,0.9355,1.0875,0.9372,1.4356
2026-04-27T20:01:00,-2148744.9502,4426642.1863,4044658.0661,39.60860929,115.89248971,89.7434,3.7096,8,2.073,2.418,-0.2533,1.1221,2.1020,1.1504,2.3962
2026-04-27T20:01:30,-2148745.5523,4426642.9274,4044658.7725,39.60860885,115.89249225,90.9099,4.5838,8,2.076,2.423,-0.0353,1.0737,3.2686,1.0742,3.4406
2026-04-27T20:02:00,-2148745.4622,4426641.9887,4044657.5062,39.60860514,115.89249607,89.4217,3.3699,8,2.080,2.428,0.2936,0.6616,1.7803,0.7238,1.9218
2026-04-27T20:02:30,-2148745.6075,4426642.7647,4044657.7436,39.60860241,115.89249365,90.1597,3.8376,8,2.083,2.433,0.0854,0.3589,2.5184,0.3689,2.5453
2026-04-27T20:03:00,-2148745.1990,4426642.4970,4044657.6665,39.60860429,115.89249073,89.7876,3.5847,8,2.087,2.438,-0.1652,0.5668,2.1463,0.5904,2.2260
2026-04-27T20:03:30,-2148744.7245,4426641.4677,4044657.2961,39.60860822,115.89249100,88.6784,2.7577,9,1.694,1.942,-0.1426,1.0039,1.0371,1.0139,1.4504
2026-04-27T20:04:00,-2148745.0812,4426642.4658,4044657.6759,39.60860481,115.89248966,89.7323,3.5141,9,1.698,1.948,-0.2575,0.6247,2.0910,0.6757,2.1974
2026-04-27T20:04:30,-2148744.8348,4426641.6377,4044657.7576,39.60861027,115.89249129,89.1276,3.1551,9,1.703,1.954,-0.1175,1.2312,1.4863,1.2368,1.9336
2026-04-27T20:05:00,-2148744.9447,4426641.7649,4044657.7370,39.60860919,115.89249179,89.2396,3.2123,9,1.708,1.960,-0.0742,1.1117,1.5983,1.1142,1.9483
2026-04-27T20:05:30,-2148745.4966,4426642.5583,4044657.4500,39.60860172,115.89249354,89.7922,3.6320,9,1.712,1.966,0.0758,0.2819,2.1509,0.2919,2.1706
2026-04-27T20:06:00,-2148745.1477,4426641.1911,4044657.1487,39.60860757,115.89249684,88.5351,2.7553,9,1.717,1.972,0.3590,0.9311,0.8938,0.9979,1.3397
2026-04-27T20:06:30,-2148745.0620,4426641.4176,4044657.6448,39.60861006,115.89249479,88.9796,3.0861,9,1.722,1.978,0.1829,1.2073,1.3383,1.2211,1.8116
2026-04-27T20:07:00,-2148745.5514,4426641.7585,4044658.0230,39.60860969,115.89249818,89.6216,3.6196,9,1.726,1.984,0.4743,1.1668,1.9803,1.2596,2.3469
2026-04-27T20:07:30,-2148745.5952,4426641.5102,4044657.9625,39.60861044,115.89249990,89.4257,3.5899,9,1.731,1.990,0.6222,1.2505,1.7844,1.3968,2.2660
2026-04-27T20:08:00,-2148745.4211,4426642.2632,4044657.6768,39.60860501,115.89249425,89.7069,3.7534,9,1.736,1.996,0.1367,0.6469,2.0655,0.6612,2.1688
2026-04-27T20:08:30,-2148745.5740,4426641.8900,4044657.5394,39.60860560,115.89249775,89.4120,3.5711,9,1.740,2.002,0.4373,0.7126,1.7707,0.8360,1.9582
2026-04-27T20:09:00,-2148745.1688,4426642.1753,4044657.4122,39.60860426,115.89249205,89.3924,3.4433,9,1.745,2.008,-0.0518,0.5637,1.7511,0.5661,1.8403
2026-04-27T20:09:30,-2148745.5898,4426642.2186,4044658.0550,39.60860744,115.89249624,89.9738,3.9817,9,1.750,2.014,0.3080,0.9170,2.3325,0.9673,2.5251
2026-04-27T20:10:00,-2148745.1529,4426641.6164,4044657.5033,39.60860782,115.89249473,89.0578,3.1658,9,1.754,2.020,0.1779,0.9589,1.4164,0.9753,1.7197
2026-04-27T20:10:30,-2148745.3014,4426641.6458,4044657.4703,39.60860707,115.89249613,89.1070,3.2207,9,1.759,2.026,0.2987,0.8753,1.4657,0.9249,1.7331
2026-04-27T20:11:00,-2148744.7442,4426641.8364,4044657.4501,39.60860734,115.89248933,89.0388,3.1873,9,1.763,2.032,-0.2859,0.9055,1.3975,0.9496,1.6896
2026-04-27T20:11:30,-2148745.3261,4426641.4487,4044657.8778,39.60861085,115.89249740,89.2386,3.5347,9,1.768,2.037,0.4070,1.2954,1.5973,1.3578,2.0964
2026-04-27T20:12:00,-2148744.9831,4426641.2742,4044657.6154,39.60861079,115.89249469,88.8349,2.9707,9,1.773,2.043,0.1746,1.2889,1.1936,1.3007,1.7653
2026-04-27T20:12:30,-2148745.4321,4426642.4930,4044658.4447,39.60860912,115.89249320,90.3594,4.0518,9,1.777,2.049,0.0463,1.1037,2.7180,1.1047,2.9340
2026-04-27T20:13:00,-2148745.3141,4426641.5532,4044657.3434,39.60860663,115.89249674,88.9662,2.8582,9,1.782,2.055,0.3505,0.8271,1.3249,0.8983,1.6007
2026-04-27T20:13:30,-2148745.0434,4426641.7331,4044657.7518,39.60860921,115.89249299,89.2602,3.2285,9,1.786,2.061,0.0285,1.1139,1.6189,1.1142,1.9653
2026-04-27T20:14:00,-2148745.4568,4426641.7497,4044657.9651,39.60860957,115.89249723,89.5467,3.4373,9,1.790,2.066,0.3931,1.1537,1.9054,1.2188,2.2619
2026-04-27T20:14:30,-2148745.4773,4426641.6020,4044658.0402,39.60861080,115.89249820,89.4992,3.6052,9,1.795,2.072,0.4760,1.2905,1.8579,1.3755,2.3116
2026-04-27T20:15:00,-2148745.6592,4426641.9306,4044657.9657,39.60860813,115.89249843,89.7406,3.8965,9,1.799,2.078,0.4962,0.9941,2.0993,1.1110,2.3752
2026-04-27T20:15:30,-2148745.0945,4426641.4168,4044657.4139,39.60860838,115.89249513,88.8428,3.0318,9,1.804,2.083,0.2125,1.0208,1.2014,1.0427,1.5908
2026-04-27T20:16:00,-2148744.7867,4426640.8135,4044656.8609,39.60860843,115.89249497,87.9685,2.2989,9,1.808,2.089,0.1991,1.0265,0.3271,1.0456,1.0956
2026-04-27T20:16:30,-2148745.5331,4426642.1964,4044657.9773,39.60860716,115.89249576,89.8898,3.8774,9,1.812,2.094,0.2667,0.8856,2.2485,0.9249,2.4313
2026-04-27T20:17:00,-2148745.3542,4426641.1732,4044657.7609,39.60861139,115.89249909,88.9825,3.0842,9,1.816,2.099,0.5525,1.3556,1.3412,1.4638,1.9854
2026-04-27T20:17:30,-2148745.3193,4426641.7652,4044657.6698,39.60860779,115.89249571,89.3230,3.2938,9,1.821,2.105,0.2626,0.9556,1.6816,0.9910,1.9519
2026-04-27T20:18:00,-2148745.3973,4426642.1203,4044657.6629,39.60860571,115.89249473,89.5910,3.5495,9,1.825,2.110,0.1778,0.7249,1.9496,0.7463,2.0876
2026-04-27T20:18:30,-2148745.4883,4426641.2871,4044657.8926,39.60861138,115.89249992,89.1905,3.4155,9,1.829,2.115,0.6234,1.3544,1.5492,1.4909,2.1501
2026-04-27T20:19:00,-2148745.4534,4426641.6734,4044658.0238,39.60861038,115.89249759,89.5302,3.5521,9,1.833,2.121,0.4234,1.2436,1.8888,1.3137,2.3008
2026-04-27T20:19:30,-2148745.5978,4426642.1872,4044658.0393,39.60860747,115.89249649,89.9447,3.9943,9,1.837,2.126,0.3289,0.9207,2.3034,0.9776,2.5023
2026-04-27T20:20:00,-2148745.6358,4426642.0132,4044658.4589,39.60861119,115.89249777,90.1044,4.0028,9,1.841,2.131,0.4390,1.3331,2.4631,1.4035,2.8349
2026-04-27T20:20:30,-2148745.6372,4426642.6324,4044657.9657,39.60860456,115.89249463,90.2196,4.1042,9,1.845,2.136,0.1699,0.5976,2.5783,0.6213,2.6521
2026-04-27T20:21:00,-2148745.7532,4426641.9732,4044657.9840,39.60860781,115.89249920,89.8135,3.7362,9,1.849,2.141,0.5622,0.9576,2.1721,1.1104,2.4395
2026-04-27T20:21:30,-2148745.6004,4426641.9571,4044657.9405,39.60860797,115.89249768,89.7231,3.6832,9,1.853,2.145,0.4318,0.9758,2.0818,1.0670,2.3393
2026-04-27T20:22:00,-2148745.4293,4426642.0472,4044658.3559,39.60861082,115.89249543,89.9929,3.8771,9,1.856,2.150,0.2385,1.2918,2.3516,1.3136,2.6936
2026-04-27T20:22:30,-2148745.6514,4426642.3260,4044658.2155,39.60860785,115.89249634,90.1714,3.9869,9,1.860,2.155,0.3165,0.9619,2.5300,1.0126,2.7251
2026-04-27T20:23:00,-2148745.5004,4426641.7453,4044658.1325,39.60861065,115.89249771,89.6652,3.5508,9,1.864,2.159,0.4343,1.2730,2.0238,1.3450,2.4300
2026-04-27T20:23:30,-2148745.8523,4426642.3516,4044658.0711,39.60860621,115.89249832,90.1645,3.7803,9,1.867,2.164,0.4860,0.7800,2.5232,0.9190,2.6854
2026-04-27T20:24:00,-2148745.5191,4426641.5629,4044657.9884,39.60861054,115.89249884,89.4531,3.2309,9,1.871,2.168,0.5308,1.2614,1.8118,1.3685,2.2706
2026-04-27T20:24:30,-2148746.0631,4426641.7137,4044658.2885,39.60861048,115.89250377,89.9319,3.5300,9,1.874,2.173,0.9543,1.2546,2.2906,1.5763,2.7806
2026-04-27T20:25:00,-2148745.6771,4426641.9662,4044658.0557,39.60860853,115.89249844,89.8287,3.3800,9,1.878,2.177,0.4967,1.0380,2.1873,1.1507,2.4715
2026-04-27T20:25:30,-2148744.8621,4426641.1791,4044657.9402,39.60861384,115.89249391,88.9354,2.5573,9,1.881,2.181,0.1073,1.6273,1.2940,1.6308,2.0818
2026-04-27T20:26:00,-2148745.8442,4426642.2100,4044658.6777,39.60861117,115.89249895,90.4504,3.7723,9,1.884,2.185,0.5406,1.3308,2.8091,1.4364,3.1551
2026-04-27T20:26:30,-2148745.6443,4426641.8124,4044658.1227,39.60860987,115.89249888,89.7537,3.2806,9,1.887,2.189,0.5344,1.1869,2.1124,1.3016,2.4812
2026-04-27T20:27:00,-2148745.3443,4426641.6465,4044657.6735,39.60860836,115.89249658,89.2515,3.0119,9,1.890,2.193,0.3370,1.0195,1.6101,1.0738,1.9353
